word,0,1,2,3,4
episode,-0.5258723,-0.40223214,-1.1170338,-2.340804,0.32813367
proud,0.28850767,-0.8885431,-4.2063384,-4.399439,-2.602275
feeling,0.45181733,-0.6270217,-1.2323933,-0.29987517,0.8805752
interpersonal,0.006098417,1.0067737,-2.3420649,-1.0750719,0.2056297
friendly,1.2493056,0.63393897,-1.516198,-2.148512,-0.64031136
disposition,-0.069324106,1.2925956,-2.6435766,-0.80217427,0.63946617
personality,-0.26914623,1.8003545,-1.7847277,-1.248135,0.12730934
nervous,1.6025507,1.278653,-1.4257498,-0.8582616,-0.17249562
anxious,1.8951054,1.5494812,-2.7545083,-1.4020602,-0.13854074
orientation,-0.6982025,0.31363323,-2.4418433,-0.94858676,1.0441475
dislike,0.36861297,-0.45835957,-0.78457934,-1.998685,-1.3413442
blog,-0.46574855,0.36509585,-0.68309337,-1.7565358,0.40072364
exicon,-1.5057036,-0.45237705,-2.3228934,-0.18707421,0.847522
mairesse,-1.4553446,2.0746126,-0.88381714,0.18957178,1.1787834
walker,-1.6030691,1.917611,0.09121279,0.5387827,1.5101913
conﬁdent,-0.35861564,0.39062646,-2.2565525,2.4725664,2.3990626
dissatisfaction,-1.1101617,0.8092348,-4.957976,-1.0815886,0.36949837
trust,0.1115863,1.2791566,-3.1617653,-1.621513,-0.057492048
atomic,0.11568088,-0.9186013,-1.051459,0.23449098,1.2585222
tomkin,-1.5532501,-0.2926367,-1.476228,0.65377957,2.3529558
plutchik,-0.4512976,-0.43177247,-1.023717,-0.046260584,2.3036327
ekman,-1.0351088,0.23337883,-1.253495,0.17939986,2.8749905
disgust,0.6904399,1.0758029,-3.840041,-2.3096035,1.2450191
wheel,-0.11214229,-0.6684591,-1.1187973,0.39381957,2.3383486
joy,0.2838851,0.6428648,-3.239285,-2.3454773,0.7625862
andarousal,0.91263175,-1.8924968,-2.9073753,-0.38378856,0.5952818
barrett,-1.9620061,1.2902797,0.35236904,1.2379894,1.5264071
moor,-0.08977588,0.84499514,-1.2050079,0.79542136,1.8879814
wordlist,-0.20293152,-1.140593,-3.3180835,-0.0039290763,-0.9177158
inquirer,-0.96891797,0.29181167,-1.9137748,-1.077451,1.1657557
stone,-1.0193464,0.88839674,-1.6418688,-1.5277395,1.3152922
eral,-0.10331147,-0.75402135,-0.34074876,0.034975972,1.2261804
mpqa,-1.1548213,0.71406156,-2.6636612,-1.4284023,1.6523181
wilson,-1.4993106,0.9034598,-2.7052417,-0.8262333,1.8264405
reliability,-0.6376055,0.8038628,-0.05352672,0.30613703,-2.735661
mercy,1.9517168,-0.84220874,-2.9557302,-0.87310046,2.1555245
terriﬁc,-0.109928876,-0.5945327,-0.588568,-2.6408672,-1.6700578
guilt,-0.43432692,0.30114484,-2.7453263,-5.5536904,-0.90126634
nrc,-0.6865116,-0.7637708,-2.793159,-0.5963561,0.90407276
mohammad,-1.0776421,0.28196234,-2.5637147,-1.5602385,0.60963804
delightful,0.32334986,0.24941035,-2.126611,-2.0597997,-2.0807436
authority,0.6912188,-0.19899075,-1.3192402,-1.1561444,0.17319426
emolex,-1.7870333,-0.5908474,-3.1069973,-1.2076846,1.7930641
garbage,1.1602186,0.3614781,1.7787559,0.29086146,-2.581735
violence,0.68344015,1.0255995,-2.7459805,-2.5606427,-1.4920443
hardship,0.35553196,-0.7308595,-2.211541,1.9804593,3.0494766
liwc,0.1164693,0.43673885,-1.8344685,-0.52378386,-0.35922435
icon,-0.37353125,-1.0397102,-2.573853,-0.23517849,-1.1840714
pennebaker,-0.054024342,0.35793558,-0.5426221,-0.28889683,-0.20605667
pain,-0.11347291,1.3381647,-3.6345966,-0.6566319,-0.61332107
virtue,-0.6285075,2.0001907,-2.5085707,0.6562806,-0.88842726
vice,-0.9168953,1.9653084,-3.0063648,-0.91822726,-1.0150247
brysbaert,-1.5979015,0.10295007,-1.6609389,-0.11260831,1.975967
crowdsource,-1.4644902,-0.018448925,-2.6286478,-1.6776786,1.2987841
crowdsourcing,-1.6862952,0.039920595,-0.9426724,-1.0008746,-0.13635185
despair,0.20840488,-0.2992642,-3.8619473,0.26359957,0.37908214
tator,-0.5779247,0.7714751,-0.2686311,-0.48141447,0.39813474
methodological,-1.2054018,-0.8798471,-0.49439412,0.19074616,1.913043
startle,0.36011684,0.5765221,-2.4703865,-1.0097127,-0.93591565
moderate,1.7464056,-0.6783047,-1.747145,-1.2185574,-1.1437826
louviere,-1.2187607,0.6902436,-2.367211,-1.8185561,0.4292981
positiveness,0.9329504,2.8635125,-7.7928677,-3.1210928,-4.1060147
satisfaction,0.9339833,2.8862708,-7.7827854,-3.146333,-4.117364
contentedness,0.804761,3.482536,-8.378828,-3.5576499,-2.7519686
unhappiness,-0.9257556,3.23381,-9.476977,-3.874494,-3.2524145
annoyance,-0.6662737,2.0776136,-7.6923943,-2.315407,-1.1243119
negativeness,-2.5380566,2.43247,-10.648172,-0.91396344,3.305171
emi,-1.9178461,-0.15773474,-3.451327,1.2423465,0.6566866
melancholy,-0.69418883,0.16004975,-4.7662253,-0.117245406,0.38588652
orbad,-0.21815443,-0.41794455,-1.4255675,-0.48358753,-1.255918
lovely,-0.3911439,2.073554,1.4745839,3.1061363,-0.3089788
horrible,0.7390029,-1.8316675,-2.7416954,-2.364222,-1.1036036
disgusting,1.1962352,-2.3909984,-2.9370985,-3.2732298,-0.5317678
evil,0.18473248,-1.4523208,-2.3252792,-2.2964125,-0.2383334
vaxis,-0.74216306,-2.0973413,-1.9807887,1.8632821,2.3349357
hatzivassiloglou,-1.3880719,-0.03724421,-1.5692481,0.8289111,1.6312807
mckeown,-1.3987458,0.47178152,-1.242156,1.2936082,1.631714
larity,-0.54888135,-1.071894,-3.1023445,0.62033474,-0.78106755
idolize,-0.3732067,-0.6989847,-4.5944047,-2.8801267,-0.5161117
adore,0.52664053,-0.11522108,-4.282034,-2.4310534,-1.2879125
appreciate,0.64612037,0.05510222,-3.2959614,-1.6129997,-1.4327614
disapprove,0.21371026,-1.7895243,-0.9995209,-3.8417108,-1.4135152
abhor,-0.13660434,-2.1727512,-1.2981148,-4.183097,-0.8538715
loathe,-1.5019523,-2.0088925,-2.7601216,-4.6967707,-0.066237696
despise,-1.2197547,-1.5025219,-3.01064,-3.784907,0.23515847
semisupervised,-2.0130024,0.18935704,-0.62223804,-0.88803214,0.51530457
brutal,0.6315115,-2.099685,-2.809811,-1.8292356,-0.22773449
presumably,0.03123928,0.3490336,-2.1077423,0.17058583,-0.36439297
baccianella,-0.10270703,-0.5995627,-1.13199,0.04414104,1.6853471
sentiwordnet,-0.37507427,-0.55130506,-1.4290503,1.1539012,1.1840024
negativity,0.13994221,-1.7821031,-3.220324,1.4801613,2.343069
coordination,0.5352006,0.43443295,-1.1591538,1.3366431,0.1408007
upervised,-1.1823714,0.24694885,-2.1488929,-0.41881403,-0.66004217
imdb,-0.08155258,-1.2385598,-1.5494497,-0.5095252,-3.3632874
yelp,0.76871324,0.74164706,-2.4643998,-1.1531277,-1.0234766
cook,1.2598916,0.8131352,-1.5383087,-0.012328597,-3.1602335
amazon,-0.40153107,0.52638364,-1.3971745,-2.0703642,-0.4027419
lid,0.4412068,-0.40117607,-1.756244,-2.8381944,-0.64068407
blender,0.42184815,-0.72422963,-2.0100915,-2.690307,-0.40347922
pour,-0.279909,0.12324688,-0.46670812,-2.5925255,0.6632038
ton,-0.57713056,0.09268283,1.6702533,0.6510762,1.0864462
cfrom,0.76914686,-0.82595134,-1.6301057,-0.23488557,-2.4109502
potts,-0.97979337,-0.81367743,-2.3803384,1.4392345,1.297524
disappointing,0.65062714,-1.0536226,-2.4780552,0.42809463,-1.0374565
pmi,-0.2772476,-1.6774321,-1.5480422,-1.916538,0.48168397
pott,0.22660133,-1.3231539,-2.9213383,1.6573982,0.8352792
hump,1.1499068,-2.63562,-2.8931258,-0.1209781,-0.64443105
illuminate,0.5894423,-1.012544,-2.0179896,-1.0309823,0.15607278
overviewdatamethodscategorizationscale,-0.23557653,-0.8654622,-4.4079976,-0.6705088,-1.7306055
inductionlooke,-0.20995659,-1.2618694,-4.597889,-0.8858254,-2.205711
aheadexample,-1.0946981,-0.78281903,-4.6221876,-1.2327924,-4.9260635
attenuator,0.08882976,-1.9113524,-3.3467896,-0.67202955,-2.7566595
tripadvisor,-0.70931983,-1.3181026,-0.29808396,0.847672,-4.281062
scalarsnegative,-0.28157526,-1.3221802,-1.0903789,2.1287274,-2.4656434
attenuate,1.131387,-1.6634563,-3.0778205,1.5263689,1.7416224
emphatic,0.97603256,-1.7221309,-2.6841633,1.07946,1.4221965
congress,-0.662267,0.115333095,0.802019,0.043080848,1.0247632
overrepresente,0.86669767,-0.5723132,-2.5652525,-0.13098134,-1.5462525
monroe,-1.3915573,-0.79546946,-1.1912664,-1.2442553,0.38395178
manager,2.403386,1.4468352,-2.7201185,-0.008528746,0.31454885
atmosphere,-0.028369516,0.25668615,-1.5335679,0.5190363,1.375169
gross,-0.85587454,-0.018257879,-1.9198371,-0.12806813,3.8523643
wine,-0.5439608,-0.96447533,-1.8414714,-0.4934652,1.3131859
wcount,-2.342294,-0.9438384,-2.757258,0.081477545,0.6372458
svm,-2.3376622,-1.3669451,-1.9569846,0.5473315,1.2448194
schwartz,-2.453435,0.87554824,-1.0804354,-1.6028366,0.14587998
tsvetkov,-1.5680077,0.46223432,-0.55450404,-1.7707,0.05834254
knight,0.7615988,-1.4951518,-1.5110888,-1.7909918,0.2950543
matical,-0.8233998,0.124686375,0.30904368,1.0565445,0.86741066
rashkin,-1.4268451,0.95194983,-1.847671,-0.3975899,0.8995757
antagonist,0.2681193,-1.9645525,-2.1887052,-2.466598,1.482304
portray,0.07324422,1.0543126,-1.7091187,-0.4682703,0.47514492
weinstein,-1.0233527,1.1115081,0.68195903,0.9246737,0.48369214
erful,-0.9853227,1.4872141,0.6401939,0.49082646,0.31119192
biased,-0.27341086,0.25883186,-1.8602707,-1.3023082,-0.27152535
batman,-0.09494784,-2.124526,-2.0169778,-2.0222883,1.9134825
joker,-0.38134763,-2.2436175,-2.3217719,-2.3015099,1.8113
gordan,-0.33159974,-2.1174245,-2.498399,-2.5217261,2.496327
ofﬁcer,1.7928747,-0.40878853,-1.3910877,-0.98693585,2.464372
wayne,-1.815511,-1.9999487,-0.37180257,-1.0730482,2.3509517
rachel,-0.41985756,-1.9222457,-2.7153776,-1.7921427,1.8042208
asp,-1.1940789,-1.392814,-1.7365427,-0.9020835,0.58534396
separationbetween,-0.57644117,-2.1579666,-1.3018359,-1.0760111,1.1263388
driver,-0.8256903,-0.4699755,0.49339104,-1.489734,0.76129955
protagonist,-0.32166207,0.054673046,-1.243672,-0.5629391,0.9519066
teenager,1.3775775,-0.2781152,-2.276082,0.059131578,0.47128716
marathon,1.5364283,0.30682477,-2.412153,0.31589544,2.4394796
victim,0.9459847,-0.009006572,-2.7851477,-0.4426337,2.2050252
asympathetic,0.8514374,-0.92604685,-2.6011386,-0.0027501632,2.7487803
differential,1.1212755,-0.31027642,-2.557019,-0.063252434,1.5474118
implore,1.3982315,-0.503891,-2.4953146,0.3920945,1.449151
tribunal,1.5406969,-1.1821604,-2.3570173,-0.122431934,2.2852468
demo,1.1950301,-0.0986402,-1.4113885,-0.9118049,0.4900411
bechdel,-0.39105254,-0.96156216,-1.8707813,-2.3418415,-2.2370358
amt,-0.4498047,0.8892369,-2.0041292,-0.30444834,0.32516822
perience,0.2693725,0.9683012,-0.35007298,0.3623723,1.3760947
connotational,0.5379811,-0.95252955,-2.1407588,0.52363336,0.5926275
justeson,-1.2129644,1.2208215,-1.0793443,0.056276955,1.9151809
herd,-2.5064611,1.5984755,-1.5372757,-0.75947225,-0.115164995
ghahramani,-3.3415637,1.3580631,-0.3094904,-0.13034576,0.16341229
velikovich,-2.3075962,1.4343685,0.21083456,-0.91682416,0.079910636
shepherd,-2.1528633,1.3266989,-0.58548665,-0.23312287,0.09989207
timent,-1.9829799,0.5619386,-1.6078438,0.3951649,-0.08511474
archbishop,-0.51294863,1.6079739,-1.7132007,-0.6616061,-2.3420045
duck,1.7630848,-0.4668758,-1.471604,0.02781586,-0.40056357
lewis,-3.677259,1.5444391,0.86874896,-0.61010075,-0.6905243
victoria,-0.65823305,1.5650146,0.13177244,1.9081159,-2.528494
cfo,-0.62371105,2.3814795,0.7538523,1.719397,-3.2242846
megabuck,0.1439352,1.8733413,0.38494828,1.3967496,-2.9932694
banking,-0.037461642,2.225298,0.095316775,1.6588206,-2.9538245
rival,1.0583708,0.7121493,-0.4575467,0.9945477,-3.443726
lotsabuck,0.5809035,1.4319547,-0.6170358,1.2487745,-2.9194071
referring,1.4474447,0.42579776,-0.9589481,1.789501,-0.5762756
logue,-0.84321284,1.0026778,-0.4183661,-0.68323183,0.4369033
utter,-1.0807478,0.7387521,0.12285117,1.4930192,-1.3856573
oreference,-1.4374182,1.5279408,-0.9460691,1.8484857,-0.8750742
anaphora,-0.92199624,2.1318274,-1.0300001,1.3736326,0.27839273
anaphor,-0.29312953,0.5757879,-2.3657892,1.2839657,-1.5159827
nite,-0.23659955,1.824027,-0.4019642,1.3609002,-1.144482
anaphoric,0.35452124,0.6656112,-1.2010652,2.1940758,-1.3771693
ring,-1.0684286,0.75201744,-1.9860495,1.8641883,-2.4832423
singleton,-1.1286387,1.5003148,-1.426546,0.5547851,-1.4317257
sheg,1.1175251,2.8711634,-0.1275668,1.3585751,-2.9955819
megabucksg,-0.096680425,3.1674955,-0.89874345,1.3975142,-2.6809242
payg,-0.40098512,2.8416767,-1.2196765,1.0351082,-2.2163658
corefere,-0.14176981,1.0733651,-1.9606931,0.91078013,-2.5647388
linguistics,-0.44040978,1.3378202,0.17125547,1.0016093,0.47492114
wikiﬁcation,-1.5342675,2.1257305,-1.1315321,1.0860493,-2.4635472
mihalcea,-2.0090578,2.282319,-0.9723721,0.6734107,-2.945463
csomai,-2.1331744,2.5585258,-1.2142056,0.73627424,-2.9918969
deny,1.8773017,0.49587822,-1.8537387,-1.5925993,-1.2499214
demonstrator,1.5711547,1.209075,-2.5518832,-2.321017,-1.4057665
advocate,0.5124533,1.3466005,-2.7410657,-2.5693,-1.4648925
amd,0.9701206,0.90827334,-1.2935402,0.0077544786,-0.64955944
announce,0.741991,2.1012826,-0.5800461,0.26248443,-0.6835339
deixis,-0.66630226,2.2308927,-0.70122576,1.7405654,-0.57446826
kolhatkar,0.033372235,1.3248609,-0.9881534,1.5784262,0.7410472
semantics,-0.018986292,1.2416922,-0.6194742,1.6084514,1.122268
mrs,0.5158382,-0.099556975,-0.85392225,0.32018974,1.125871
walnut,2.3341186,-0.96439,-1.0600595,0.15287666,-0.314572
identiﬁable,0.37047416,1.5676734,-1.5789366,1.2387762,-1.1433303
stallion,1.7778755,0.17045234,-1.2430547,-0.23280525,2.0274503
vieira,-1.4082042,1.9300427,-1.5816457,2.540154,0.6702466
pronominalization,0.28972137,0.1847465,-0.9812092,0.9661696,-0.035047047
emma,-0.68386495,0.79366165,-0.95657766,-3.338129,-1.8155059
cataphora,0.5854736,1.25022,-1.748754,2.3745344,0.11554044
dorothy,2.1877291,-0.14081706,0.8533738,0.019798927,-0.052603304
quantiﬁed,1.1096497,0.8686526,-1.7687798,0.92155254,-0.08390166
dancer,1.9408785,0.58141017,-1.4883543,0.8804735,1.225566
ancora,-0.19035837,3.0745437,-1.8574383,0.751976,-2.0963724
recasen,-1.4806061,2.6447911,-2.0940487,0.630558,-0.36600053
mart,-0.9369953,3.1522138,-2.4669538,1.1914387,-1.1089753
gran,-0.034327347,1.3767203,-2.7691233,3.0139873,3.2678175
aim,-0.60201097,0.11323014,-1.2255805,0.98115736,0.9545648
demonstrative,1.1530635,1.7925175,-2.7526817,1.0060654,-0.43350554
ingredient,1.4379315,0.9171171,-1.9490074,0.33710378,-1.7084832
justice,-0.7458436,1.9263871,-1.637897,-0.46088022,0.69928414
hong,-1.0048391,2.3052168,0.5043451,-0.8620479,-1.724788
kong,0.22356254,2.3196545,0.15659283,-0.79230195,-1.8066373
itin,1.3022897,0.070938215,-0.7165589,0.7037692,-1.3299696
ﬂour,1.5376836,-0.6827146,1.2764482,-1.3183415,-2.4869688
dough,1.2508792,0.91552836,-0.8137382,-1.085229,-2.541101
nissim,-1.1987548,2.6009672,0.50016594,1.4601477,1.5778605
hou,-2.3739605,1.9001231,-0.2819472,-0.33639064,-0.08397533
chafe,-1.1381181,1.9206082,-0.87847006,0.83864856,1.6037896
gundel,-0.11068199,3.260348,-0.83439106,0.86140335,-0.11080658
accessible,0.9592343,3.1709628,-1.0412285,1.520655,-0.7277966
ariel,0.49236342,3.0927787,-0.5084546,1.122428,-0.6807816
salience,-0.3140102,0.70001364,-0.8164223,1.4384674,0.48784766
appositive,0.78198403,1.9040765,-1.3265027,1.2713382,-0.30843246
hawkin,0.32030603,-0.32758343,-3.2234125,1.881675,0.369591
grosz,-0.70126426,1.2744796,0.24387671,1.5571094,0.6585964
reichman,0.2370138,1.2506615,0.3046722,1.1915456,-0.17056601
superﬁcial,0.94830656,-0.105815016,-0.434031,-0.6603542,0.3046692
apposition,0.53604347,1.4568272,1.3323451,2.243385,-2.9404614
predicative,0.78309196,2.2381065,-1.8665551,3.243616,-2.296622
prenominal,0.47367296,1.5813736,-1.9007179,3.2162719,-1.8875204
attributive,0.6894122,2.1324327,-0.9925056,2.063623,-1.680367
expletive,0.120924085,1.2285116,-1.1941488,-0.0062062815,-0.99946886
idiom,-0.34051648,1.332669,-0.64844626,1.2955481,-1.6688019
cleft,-0.6469601,0.74510556,-2.5298228,-1.6418734,-0.9142191
extraposition,-1.1941891,1.3016943,-2.448582,-2.7251024,-1.4668598
earth,-0.33587608,-0.8760778,0.75224644,-2.8544438,1.1463625
jacket,1.2689567,0.9316091,-1.2948989,-1.1081805,0.9420738
ral,-2.5646672,0.051000632,0.68142146,0.7568049,0.5978435
coreferent,-0.04656607,1.1333153,-1.1516058,1.899659,-2.2274456
maryam,1.3190172,-2.3602724,1.8751869,2.5721269,1.636164
reﬂexive,1.1757995,1.05197,-0.94568557,0.9057009,-1.5958278
recency,0.5165903,0.9278096,-2.5370233,0.86264175,-1.2468519
oblique,1.0703386,0.22638535,-1.0833924,1.7269969,-1.278396
billy,2.0635893,-1.2962681,-1.0688729,-2.172451,0.8565125
hawkins,2.2777627,-1.8205051,-1.1909322,-2.5435274,0.80594647
rum,2.1805675,-1.1948643,-1.5567062,-1.1537478,1.4605551
ase,-0.7485143,0.3219162,-1.3798636,0.3335506,1.1708504
laptop,2.3466978,-0.31201398,-1.1554842,0.3649374,-0.24695401
bowl,2.2003033,1.3769618,-1.9502476,0.92219365,-2.3625362
pronominal,-1.1114988,1.9889296,-1.1474135,1.6269351,0.3495087
pleonastic,1.2469581,0.51647216,-1.0039488,0.51152724,-0.6540306
init,1.9281797,0.67112905,-0.43414393,-0.39257202,-1.725379
ceaf,-2.4444177,1.1124891,-2.0770586,-0.12235521,-0.67684305
magazine,0.07609971,2.6068778,-0.4073286,-0.3028957,-1.196873
wheat,-0.19764464,2.4156992,-2.5422797,3.1477523,-0.6066424
erence,-2.3173373,1.4712243,-1.4488157,1.4913914,-0.8230421
catalan,0.14062767,3.1967986,-1.8635316,0.6693536,-2.5554385
arrau,-0.6515391,2.3094594,-0.53231853,0.12311318,-2.1481774
uryupina,-2.0721128,3.211301,-0.36247674,1.7934995,-1.3352382
lappin,-1.5825925,1.1168597,-1.2500836,3.2524815,0.29402164
leass,-1.519599,1.5047659,-1.1807803,3.3223805,0.27808964
ipate,-0.45812845,0.91262,-1.2421596,-2.079998,0.13778675
modaladjective,-1.8933686,0.41373768,1.0894789,-2.4014564,-0.122043684
numeric,-0.29529333,1.4480236,-0.69502777,1.5517238,-3.0115113
erential,-0.8085153,2.7959619,-1.2923179,0.79077125,-0.9093762
referentiality,-2.3068612,0.8487149,-1.8394884,0.51790833,-0.79369974
anaphoricity,-2.0289888,0.98019665,-1.9515803,0.7085729,-0.9614746
deni,-2.7000463,1.7466156,-1.2646905,1.0455201,-0.48040727
baldridge,-1.7825211,1.6483308,-1.4091972,1.1421666,-0.53724045
rahman,-1.9215428,0.95023113,-1.0185031,0.41119957,-0.9175861
kummerfeld,-3.2036514,1.4965067,-0.56200576,0.0041524917,0.09560407
martschat,-3.4776483,2.202098,-1.877676,0.44019106,1.3124796
strube,-2.497566,1.721232,-1.4649757,0.89276224,1.4523369
wiseman,-4.2855644,1.2347394,-0.6125273,0.3194526,0.52584064
igate,-1.6413759,0.3985599,-1.5970377,-0.7684096,-0.10994676
hollywood,0.29103327,0.16459511,-0.8488178,0.2378481,-1.4450203
chenmegabuck,0.0713929,1.5842952,0.5707546,3.8839629,-2.7770548
bankingherher,0.30773684,2.0353448,0.885422,3.5341597,-3.0392938
paythe,0.6109419,1.5790031,1.406056,3.5144005,-2.6457186
pany,0.77619874,1.3075373,-1.1098144,0.98295826,-2.4697428
denis,-1.5386089,1.1663134,-2.1786141,0.83108145,-0.9882427
coref,-1.6472743,0.29350984,0.09579531,1.4562842,-0.47336042
theseshould,0.84492475,1.2934828,2.4260082,2.7272232,-2.6916
fernande,-1.788444,3.189429,-0.5505044,1.9343866,-1.6592094
kuhn,-1.6558983,1.0904177,0.9300533,1.2677423,0.6259896
bengtson,-1.972065,1.3365109,-2.0661206,0.5826093,1.0787323
roth,-1.8960826,1.6855574,-1.8481487,0.9619192,1.0472586
ian,-0.8298472,1.19856,-0.17712496,2.521077,-1.9301181
cucerzan,-2.1329048,2.4393222,-0.98839223,0.13950545,-2.7388895
milne,-2.136807,2.8162856,-1.3883989,0.2247423,-2.25322
ferragina,-2.4332163,1.3915977,0.32904953,2.3968825,-0.5531465
scaiella,-2.538504,1.1353508,0.60095346,1.9269402,-0.43113905
agme,-0.8246344,0.37394404,-0.47823623,1.6055267,-1.1998255
ntity,-0.49240407,0.6823772,-0.11422638,2.1821368,-1.0122963
linkprob,0.7785157,0.08775706,-0.9315945,0.2516888,-1.5793927
ada,1.7380503,0.63618845,-0.16017728,0.08930131,-2.1399522
lovelace,2.00589,0.80736136,-0.12654276,-0.3216462,-2.214605
yuandynasty,-0.1207216,-0.07327704,-1.6128334,0.021888074,-0.6999348
pedia,-1.0305744,1.6295792,0.515156,-0.3743721,-1.951798
lis,-0.47868514,-0.45036277,-1.7136678,2.3772688,-1.1005867
elq,-1.6751705,0.4025105,-0.66848636,1.1762072,-1.4748342
trainable,-2.4099276,0.88739175,-0.9619789,0.054654077,-0.1268501
yih,-2.9568331,0.8600773,1.0511793,0.051380377,-1.4981341
berant,-2.9040823,0.5802737,1.4145668,2.0118077,-1.2386605
sorokin,-0.41672263,2.048908,-1.6067594,1.1084956,-0.013709175
gurevych,-0.5112724,2.308901,-1.9475965,1.4271995,1.0298713
vilain,-1.949001,1.5319189,-1.904729,-0.49043205,0.60728496
blanc,-1.6555752,2.3412247,-1.9093825,-0.4001492,-0.23221779
luo,-2.582314,1.9062914,-2.1260157,0.17118488,-0.3645522
bagga,-1.2213727,1.383736,0.7014317,1.4781672,0.030846572
lea,-1.6438677,0.77631044,0.73333716,-0.033636097,0.20765115
moosavi,-2.0188198,1.0578243,-2.0305407,-0.2203164,1.1348019
agarwal,-1.8296295,1.6768979,-2.1067836,-0.004713395,1.5145857
levesque,-1.0538485,1.9342189,-0.7070186,-1.1381624,0.049995925
trophy,-0.8596406,1.2100787,-1.7351907,-0.8615328,-1.6439192
suitcase,-0.62635624,1.1180633,-1.7661073,-1.1605152,-1.8462113
ijcai,-1.762563,1.770064,1.183312,-0.26656738,-1.6258337
thanking,1.927317,-1.5021156,-0.17263268,-1.2800164,-1.4866308
joan,0.7341908,1.0827312,-1.8121269,-1.1973678,-1.7822449
susan,0.018991286,0.8289034,-1.9022895,-1.4401088,-1.7896209
kocijan,-1.5261263,1.3313366,-0.38810587,-0.01644761,-1.3911158
jarrett,-1.9815012,0.47798648,1.5950077,0.34543228,0.70309585
fruitful,-1.3575106,1.3587908,-0.9575474,1.5220199,0.55035603
trichelair,-3.4353125,-0.056686368,-1.3772626,-2.4571943,-0.41958737
rudinger,-2.939893,1.6984595,-1.5917801,-1.0876074,0.90967065
webster,-2.1889668,2.6948218,-1.3734462,-0.8418245,-0.2857888
winobias,-1.6139858,2.4404304,-1.7281303,-0.8933547,-1.8575717
physician,0.6812503,1.3787181,-1.8747823,0.39191794,-0.8634609
iabout,1.3775724,0.035709932,-2.1870825,0.34966472,-0.73302716
anti,-0.10848032,1.8679191,-2.502347,-0.90949917,-0.5293247
winobia,-1.8793613,1.3889652,-1.3975911,-0.33346495,-0.8635876
kurita,0.32231233,1.4290407,-0.40492442,1.339771,0.4348442
tection,-1.6305693,0.8577122,-1.7102429,1.0574503,-0.07822873
cole,-1.172072,1.7336893,-0.017777722,0.6193998,0.3980448
kamp,-0.8790889,1.2997224,-0.96026635,1.4563817,2.4643326
lenge,-0.8946854,1.9727393,-0.6934478,0.4918298,-0.7623906
robustly,-3.1475275,0.8628321,-1.3040432,0.91997766,-2.2670035
brennan,-1.2213181,0.6111432,-0.83410317,0.8301789,1.6476849
kameyama,-1.1919453,1.5139488,-1.0452905,0.963953,1.137281
eugenio,-2.280594,1.314828,-0.78768873,1.2312074,1.6077077
tetreault,-2.4820993,1.7739153,-0.31359366,1.7099566,1.0824507
iida,-2.0208488,1.7224561,0.28221107,1.9740068,1.7703328
metonymy,0.7298596,0.5940771,-0.13432035,0.15292385,-0.190877
connolly,-2.0370796,1.989778,0.037146136,-0.7770897,0.874378
aone,-2.200839,2.935619,-1.0834818,-0.2848313,1.018821
mccarthy,-1.6689929,1.7356986,-1.466232,-0.40990424,1.9683058
wagstaff,-0.3843638,2.7142775,-2.4048414,1.1082042,0.40386575
haghighi,-2.7906444,1.2753161,0.67335886,1.2539756,-0.033607405
raghunathan,-3.6795347,1.409156,0.5914987,1.5116596,0.35228062
hajishirzi,-3.5184314,1.1941137,-0.16274446,-0.38704848,-1.0493811
inforcement,-3.651135,0.29231364,-0.933103,0.9869735,-0.07179907
michael,-1.4870527,2.490899,0.33650196,0.5624355,-0.612374
donald,-1.0935351,3.3247762,1.0769144,1.0289487,-0.94120413
tsang,-0.17464459,2.926928,0.685593,-0.11741773,-1.530295
grand,-0.51597756,2.8392456,1.1220497,-0.8825811,-1.9875628
ponzetto,-2.0879023,2.2190404,-0.7514513,1.099109,1.8971744
ratinov,-2.8774993,1.129238,-1.2777227,0.16872443,1.4554235
zheng,-2.680319,1.9153053,0.6293167,0.5475661,-1.3006111
north,0.56853735,-0.08985242,1.4578954,0.39929673,-0.529091
elect,1.7769513,0.80070245,-0.39901647,0.5777761,-1.1651188
deemter,-2.787934,-0.26588413,-2.1436074,1.3021568,3.4857664
kibble,-2.7085104,-0.00918978,-2.0941274,1.164508,3.1761634
turner,-1.3289199,2.5909278,-1.0830382,1.1093613,0.36668813
versley,-1.4536142,3.5038018,-1.4011943,1.4102389,1.0770929
barker,-0.49167317,2.0783331,-1.1603413,1.0953493,1.2747883
mitkov,-1.2882571,2.4260914,-0.34354636,1.7467632,0.8618065
andy,-0.5797911,2.5483484,0.74809027,3.366469,0.24102095
remnant,-0.5129684,1.7959036,1.7053002,3.5768092,0.09138591
imagination,-0.97899836,1.1267909,0.20772266,0.09298614,0.34959677
hume,-0.2282927,0.7978884,3.5197794,1.6888807,0.398851
citizen,-0.27208498,-1.3941152,-1.009525,0.43718454,3.250875
foster,-1.3113973,0.0619949,-1.1140026,-2.6393657,2.1208954
rosebud,0.22719848,1.0502285,-1.1230936,2.3092484,1.2701237
scene,-0.63884425,0.5695867,0.54833204,-0.07688579,-0.115363635
reporter,0.92851293,0.9664855,-0.7635104,-1.1618316,-0.8842404
isolated,-0.9127975,-0.3774009,0.941666,1.3044868,-1.636402
